date,type,description,key,source_module,observed_from,close_time,status
2026-01-09,EARLY_CLOSE,Friday Session (Early Close),tase_friday_short_session_q1_2026,module:tase_verified_events_2026,,13:50,CONFIRMED
2026-01-10,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-01-11,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-01-16,EARLY_CLOSE,Friday Session (Early Close),tase_friday_short_session_q1_2026,module:tase_verified_events_2026,,13:50,CONFIRMED
2026-01-17,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-01-18,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-01-23,EARLY_CLOSE,Friday Session (Early Close),tase_friday_short_session_q1_2026,module:tase_verified_events_2026,,13:50,CONFIRMED
2026-01-24,WEEKEND,Saturday,weekend,weekend_policy,,,CONFIRMED
2026-01-25,WEEKEND,Sunday,weekend,weekend_policy,,,CONFIRMED
2026-01-30,EARLY_CLOSE,Friday Session (Early Close),tase_friday_short_session_q1_2026,module:tase_verified_events_2026,,13:50,CONFIRMED
